LOC,NAME,CODETX,MFG,SER,KV,MVA,Year Test,Sample Day,Tested day,O2,N2,CO2,CO,H2,CH4,C2H2,C2H4,C2H6,C3H6,C3H8,TCG,TEMP,WATER,NB
NK,KT1A,NKKT1A,ABB,56041,115/22/11,50,2011.0,2020-04-08,2020-05-17,20816,58274,2129.0,869.0,7.0,4.0,0.0,4.0,1.0,0.0,0.0,885.0,45,17,
NK,KT1A,NKKT1A,ABB,56041,115/22/11,50,2011.0,2021-02-08,2021-05-25,23004,63186,4740.0,1419.0,13.0,5.0,0.0,7.0,0.0,0.0,0.0,1444.0,42,14,
NK,KT1A,NKKT1A,ABB,56041,115/22/11,50,2011.0,2022-01-21,2022-02-06,18814,73476,3142.0,650.0,5.0,2.0,0.0,4.0,1.0,8.0,1.0,671.0,42,11,
NK,KT1A,NKKT1A,ABB,56041,115/22/11,50,2011.0,2023-01-19,2023-02-03,17614,65712,2834.0,528.0,4.0,3.0,0.0,6.0,1.0,9.0,0.0,551.0,32,10,
NK,KT1A,NKKT1A,ABB,56041,115/22/11,50,2011.0,2024-01-18,2024-02-11,28549,72653,2574.0,723.0,13.0,5.0,0.0,17.0,1.0,2.0,1.0,762.0,38,9,
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2019-02-07,2019-05-10,17907,43339,1358.0,253.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,263.0,46,24,-
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2020-04-08,2020-05-08,10685,41041,2732.0,106.0,75.0,75.0,0.0,38.0,311.0,25.0,173.0,803.0,45,11,
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2021-02-08,2021-06-14,7400,46280,1712.0,259.0,28.0,1.0,0.0,4.0,0.0,0.0,0.0,292.0,46,6,
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2022-01-21,2022-02-06,24672,78647,2519.0,421.0,4.0,2.0,0.0,5.0,0.0,11.0,0.0,443.0,45,10,
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2023-01-09,2023-02-03,22263,67614,2250.0,319.0,3.0,2.0,0.0,8.0,1.0,10.0,1.0,344.0,36,11,
NK,KT2A,NKKT2A,ABB,56042,115/22/11,50,2011.0,2024-01-18,2024-02-11,31948,73698,1650.0,578.0,9.0,3.0,0.0,19.0,1.0,1.0,0.0,611.0,41,9,
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2019-02-09,2019-05-10,7064,24955,634.0,75.0,20.0,0.0,0.0,0.0,15.0,0.0,10.0,120.0,52,18,-
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2020-03-13,2020-05-15,11972,39594,544.0,40.0,3.0,15.0,0.0,1.0,14.0,0.0,9.0,82.0,,16,research
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2020-04-11,2020-05-24,9591,23947,565.0,64.0,20.0,0.0,0.0,0.0,16.0,0.0,0.0,100.0,55,20,
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2021-02-10,2021-05-27,12582,45313,1410.0,137.0,19.0,12.0,0.0,2.0,22.0,0.0,13.0,205.0,53,22,
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2022-01-23,2022-02-05,4631,28647,731.0,51.0,15.0,10.0,0.0,1.0,20.0,0.0,15.0,112.0,48,11,
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2023-01-21,2023-02-02,5778,27129,796.0,80.0,10.0,13.0,0.0,1.0,29.0,0.0,16.0,149.0,50,18,
NN,KT1A,NNKT1A,FUJI,AG69095T421,115/22,25,1997.0,2024-01-20,2024-02-10,4740,9510,795.0,85.0,15.0,14.0,0.0,13.0,27.0,13.0,8.0,175.0,48,7,
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2019-02-09,2019-05-12,10123,32638,829.0,76.0,35.0,25.0,0.0,4.0,67.0,0.0,18.0,225.0,53,26,-
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2020-04-11,2020-05-24,10458,26705,887.0,78.0,24.0,27.0,0.0,6.0,64.0,0.0,23.0,222.0,55,34,
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2021-02-10,2021-05-24,10144,44244,1955.0,150.0,30.0,38.0,0.0,6.0,94.0,0.0,41.0,359.0,52,28,
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2022-01-23,2022-02-06,4334,31797,2151.0,186.0,53.0,18.0,0.0,7.0,115.0,0.0,66.0,445.0,48,16,
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2023-01-21,2023-02-03,2971,32305,1641.0,111.0,25.0,36.0,0.0,4.0,93.0,29.0,46.0,344.0,49,15,
NN,KT2A,NNKT2A,FUJI,AG69095T434,115/22,25,1998.0,2024-01-20,2024-02-10,5690,26820,1902.0,118.0,34.0,66.0,0.0,12.0,164.0,91.0,88.0,573.0,47,17,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2019-02-09,2019-05-12,10720,49705,2034.0,272.0,3.0,8.0,0.0,0.0,2.0,0.0,1.0,286.0,63,25,-
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2019-08-31,2019-09-28,5295,40678,1864.0,365.0,4.0,11.0,0.0,0.0,4.0,0.0,2.0,386.0,57,13,-
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2020-04-11,2020-05-24,7478,35102,2109.0,234.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,61,16,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2020-07-05,2020-08-15,17920,63910,1098.0,36.0,28.0,0.0,0.0,0.0,2.0,191.0,1.0,258.0,57,23,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2021-02-10,2021-05-24,10831,61932,3893.0,182.0,23.0,27.0,0.0,0.0,5.0,0.0,5.0,242.0,56,17,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2022-01-23,2022-02-05,5314,42527,2805.0,222.0,2.0,7.0,0.0,0.0,3.0,0.0,2.0,236.0,40,8,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2022-07-28,2022-08-21,5040,52114,2993.0,294.0,3.0,10.0,0.0,0.0,3.0,0.0,2.0,312.0,58,14,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2023-01-21,2023-02-04,3105,43562,2765.0,251.0,2.0,25.0,0.0,4.0,4.0,2.0,2.0,290.0,48,7,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2023-07-13,2023-08-04,8914,36137,2824.0,258.0,1.0,21.0,0.0,2.0,4.0,1.0,2.0,289.0,62,12,
NN,KT4A,NNKT4A,MITSUBISHI,9711290102,230/22,200,2012.0,2024-01-20,2024-02-10,5240,36160,2969.0,278.0,5.0,27.0,0.0,37.0,13.0,3.0,2.0,365.0,49,8,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2019-02-10,2019-05-12,9938,26318,857.0,193.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,217.0,42,24,-
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2020-04-11,2020-05-24,11366,47034,997.0,201.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,49,19,ย้ายมาจาก SO2-KT1A
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2020-07-05,2020-08-15,20470,147810,1060.0,89.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,45,16,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2021-02-10,2021-05-24,13485,51229,2287.0,459.0,32.0,2.0,0.0,1.0,1.0,1.0,2.0,498.0,48,26,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2021-09-04,2021-11-06,9555,47333,1475.0,540.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,45,15,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2022-01-23,2022-02-07,12301,59672,1097.0,192.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,196.0,43,5,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2022-07-28,2022-08-19,2503,59641,1618.0,742.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,750.0,46,13,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2023-01-21,2023-02-02,9082,52147,1830.0,695.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,704.0,42,7,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2023-07-13,2023-08-04,10395,40662,1904.0,718.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,728.0,51,7,
NN,KT5A,NNKT5A,DAIHEN,5BK014201,230/121/22,200,2010.0,2024-01-20,2024-02-11,39430,45350,1903.0,761.0,2.0,7.0,0.0,4.0,2.0,3.0,1.0,780.0,42,15,
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2020-05-03,2020-06-01,5442,31004,425.0,55.0,28.0,39.0,0.0,1.0,87.0,8.0,52.0,270.0,52,18,
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2020-10-04,2020-10-27,5109,30960,684.0,81.0,3.0,13.0,0.0,2.0,58.0,0.0,30.0,187.0,,21,research
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2021-01-22,2021-04-24,5374,31563,691.0,76.0,36.0,17.0,0.0,2.0,54.0,3.0,39.0,227.0,50,17,
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2022-01-28,2022-02-18,6074,33992,632.0,70.0,14.0,15.0,0.0,0.0,44.0,0.0,29.0,172.0,51,18,
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2023-01-26,2023-02-18,10392,38063,855.0,80.0,17.0,30.0,0.0,3.0,81.0,0.0,41.0,252.0,50,8,
NPO1,KT1A,NPO1KT1A,FUJI,AN69051T11,115/22,25,1998.0,2024-01-25,2024-03-10,12098,34906,1114.0,89.0,6.0,22.0,0.0,3.0,71.0,0.0,51.0,242.0,52,20,
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2020-05-03,2020-06-01,19012,48114,1100.0,81.0,20.0,74.0,0.0,3.0,246.0,15.0,155.0,594.0,55,18,
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2020-10-04,2020-10-27,5910,53923,1009.0,97.0,6.0,37.0,0.0,5.0,167.0,0.0,83.0,395.0,,15,research
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2021-01-22,2021-04-23,6444,57611,1098.0,102.0,37.0,35.0,0.0,4.0,129.0,2.0,107.0,416.0,48,29,
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2022-01-28,2022-02-20,4902,68604,918.0,90.0,20.0,37.0,0.0,2.0,129.0,1.0,90.0,369.0,48,14,
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2023-01-26,2023-02-13,5760,63230,912.0,78.0,36.0,49.0,0.0,3.0,161.0,17.0,109.0,453.0,54,8,
NPO1,KT2A,NPO1KT2A,FUJI,AN69051T12,115/22,25,1998.0,2024-01-25,2024-03-10,8253,43365,1007.0,80.0,7.0,42.0,0.0,5.0,190.0,47.0,154.0,525.0,50,15,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2019-03-21,2019-04-21,5069,46663,1777.0,107.0,53.0,42.0,0.0,6.0,162.0,0.0,137.0,507.0,62,17,-
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2020-03-20,2020-05-26,7568,41047,1711.0,89.0,39.0,42.0,0.0,0.0,121.0,0.0,61.0,352.0,43,21,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2020-07-13,2020-08-22,11758,53513,1689.0,70.0,34.0,35.0,0.0,2.0,98.0,0.0,70.0,309.0,49,15,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2021-01-08,2021-02-05,5401,56824,2262.0,63.0,48.0,43.0,0.0,0.0,127.0,0.0,89.0,370.0,43,11,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2021-04-04,2021-04-10,3435,40215,3402.0,114.0,65.0,44.0,0.0,0.0,163.0,0.0,69.0,455.0,69,7,จ่ายโหลดเกิน 100%
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2021-09-10,2021-11-08,17454,47897,2403.0,94.0,21.0,32.0,0.0,0.0,138.0,0.0,24.0,309.0,53,14,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2022-02-25,2022-03-27,4730,56780,2671.0,93.0,84.0,44.0,0.0,0.0,135.0,2.0,93.0,451.0,55,17,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2022-08-03,2022-08-14,4540,51290,2808.0,104.0,73.0,45.0,0.0,13.0,138.0,5.0,102.0,480.0,49,10,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2023-02-24,2023-03-11,7441,47543,5322.0,151.0,28.0,42.0,0.0,0.0,132.0,4.0,88.0,445.0,60,8,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2023-08-28,2023-10-09,12620,30000,4805.0,155.0,17.0,40.0,0.0,0.0,107.0,4.0,79.0,402.0,56,11,
NPO2,KT1A,NPO2KT1A,DAIHEN,5BK012401,230/115,200,2004.0,2024-03-09,2024-04-08,2662,28765,3594.0,127.0,27.0,41.0,0.0,57.0,107.0,0.0,81.0,440.0,68,10,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2019-03-21,2019-04-19,3895,42098,1793.0,113.0,43.0,47.0,0.0,0.0,255.0,0.0,60.0,518.0,62,22,-
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2020-03-20,2020-05-26,3683,62966,1953.0,101.0,47.0,44.0,0.0,0.0,151.0,0.0,77.0,420.0,45,15,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2020-07-13,2020-08-22,13029,72707,1641.0,68.0,22.0,37.0,0.0,2.0,135.0,0.0,76.0,340.0,50,17,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2021-01-08,2021-02-08,6875,39988,1841.0,52.0,31.0,42.0,0.0,0.0,141.0,0.0,107.0,373.0,46,8,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2021-04-04,2021-04-10,9011,62007,2152.0,102.0,51.0,77.0,0.0,1.0,162.0,0.0,96.0,489.0,60,9,จ่ายโหลดเกิน 100%
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2021-09-10,2021-11-11,6536,73279,3239.0,29.0,56.0,20.0,0.0,0.0,165.0,0.0,89.0,359.0,49,12,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2022-02-25,2022-03-27,5410,71470,2295.0,80.0,38.0,38.0,0.0,0.0,125.0,2.0,95.0,378.0,56,15,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2022-08-03,2022-08-14,4710,65780,2778.0,95.0,44.0,39.0,0.0,14.0,127.0,2.0,98.0,419.0,50,10,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2023-02-24,2023-03-11,7374,55243,3836.0,119.0,15.0,35.0,0.0,0.0,117.0,5.0,87.0,378.0,62,12,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2023-08-28,2023-10-09,5510,46620,3766.0,126.0,27.0,51.0,0.0,9.0,143.0,0.0,98.0,454.0,56,10,
NPO2,KT2A,NPO2KT2A,DAIHEN,5BK012402,230/115,200,2004.0,2024-03-09,2024-04-08,3324,44689,3449.0,147.0,31.0,51.0,0.0,0.0,135.0,0.0,93.0,457.0,66,7,
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2019-09-22,2019-09-26,8401,25589,61.0,35.0,0.0,0.0,0.0,1.0,10.0,0.0,8.0,54.0,-,21,-
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2021-06-01,2021-06-06,6280,23332,11.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,,14,ก่อนทดสอบ HV Test
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2021-06-02,2021-06-06,3444,18000,12.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,,19,หลังทดสอบ HV Test ครั้งที่1
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2021-06-04,2021-06-06,9166,26130,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,7,หลังทดสอบ HV Test ครั้งที่2
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2021-07-09,2021-07-16,6380,18979,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,6,หม้อแปลงส่งซ่อมที่ บริษัท ถิรไทย จำกัด Before dielectric test.
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2021-07-10,2021-07-16,6836,19002,58.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,7,หม้อแปลงส่งซ่อมที่ บริษัท ถิรไทย จำกัด After dielectric test.
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2022-02-25,2022-03-27,7980,22980,208.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,58,18,
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2022-02-26,2022-03-03,6862,13492,373.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,,15,
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2023-02-24,2023-03-12,20042,48745,991.0,181.0,17.0,4.0,0.0,2.0,1.0,1.0,1.0,207.0,56,11,
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2023-08-17,2023-10-09,15030,26300,1122.0,187.0,22.0,30.0,0.0,6.0,3.0,14.0,1.0,263.0,58,16,
NPO2,KT3A,NPO2KT3A,FUJI,AG69095T131,230/115/11,200,1998.0,2024-03-09,2024-04-08,9390,25669,1704.0,441.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,67,11,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2019-07-20,2019-08-19,5289,31713,1942.0,175.0,34.0,31.0,12.0,16.0,47.0,0.0,0.0,315.0,41,19,-
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2020-02-24,2020-03-29,6805,35716,1005.0,138.0,72.0,52.0,3.0,10.0,63.0,17.0,38.0,393.0,29,21,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2020-06-27,2020-08-04,3903,41565,1835.0,162.0,29.0,30.0,2.0,14.0,42.0,6.0,19.0,304.0,41,29,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2021-02-22,2021-05-21,7434,44723,719.0,116.0,30.0,38.0,2.0,17.0,53.0,6.0,23.0,285.0,39,29,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2022-01-31,2022-02-18,5294,37268,1867.0,112.0,23.0,28.0,0.0,6.0,42.0,0.0,26.0,237.0,38,13,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2023-01-29,2023-02-18,6600,39008,2405.0,241.0,15.0,0.0,0.0,19.0,66.0,8.0,36.0,385.0,0,15,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2024-01-28,2024-03-09,14411,36584,1654.0,176.0,10.0,44.0,0.0,8.0,20.0,16.0,2.0,276.0,0,19,
NP-P,KT1A,NP-PKT1A,OSAKA,5A0493001,115/22,10,1985.0,2024-05-10,2024-05-13,2870,20145,2419.0,272.0,56.0,54.0,17.0,33.0,82.0,10.0,24.0,548.0,32,12,
NP-P,KT2A,NP-PKT2A,OSAKA,3A429001,69/11/22,13,1982.0,2019-07-20,2019-08-19,6011,23641,1089.0,78.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0,97.0,45,22,-
NP-P,KT2A,NP-PKT2A,OSAKA,3A429001,69/11/22,13,1982.0,2020-02-24,2020-03-29,3950,23285,734.0,73.0,44.0,12.0,0.0,0.0,6.0,0.0,4.0,139.0,30,11,
NP-P,KT2A,NP-PKT2A,OSAKA,3A429001,69/11/22,13,1982.0,2020-06-26,2020-08-04,10129,45446,1225.0,78.0,7.0,15.0,0.0,3.0,56.0,0.0,41.0,200.0,40,30,
NP-P,KT2A,NP-PKT2A,OSAKA,3A429001,69/11/22,13,1982.0,2021-02-22,2021-05-21,10536,24206,1191.0,75.0,13.0,0.0,0.0,0.0,49.0,0.0,0.0,137.0,42,30,
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2019-04-18,2019-04-21,8410,55823,16117.0,686.0,15.0,33.0,0.0,8.0,8.0,0.0,0.0,750.0,72,13,-
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2019-05-26,2019-08-03,6749,51265,11195.0,790.0,11.0,29.0,0.0,3.0,10.0,0.0,2.0,845.0,65,20,ตามผล1เดือนหลังเติมน้ามันเข้าทาง radiator.
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2020-03-25,2020-05-25,6170,72830,12090.0,959.0,33.0,36.0,0.0,0.0,12.0,0.0,4.0,1044.0,74,15,
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2021-01-13,2021-02-05,5531,52769,13778.0,812.0,29.0,26.0,0.0,0.0,9.0,0.0,3.0,879.0,57,7,
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2022-01-09,2022-02-12,5548,64149,18234.0,1057.0,14.0,59.0,0.0,4.0,21.0,10.0,43.0,1208.0,63,12,
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2023-02-28,2023-03-12,7940,55668,16116.0,1037.0,14.0,37.0,0.0,10.0,12.0,7.0,6.0,1123.0,62,12,
NR1,KT1A,NR1KT1A,RADE KONGAR,338031,115/22,50,2004.0,2024-02-27,2024-04-07,19822,57769,9889.0,684.0,3.0,35.0,0.0,10.0,10.0,15.0,5.0,762.0,65,11,
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2019-03-25,2019-04-21,8402,49207,12455.0,620.0,18.0,137.0,0.0,92.0,80.0,69.0,29.0,1045.0,52,17,-
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2019-04-18,2019-04-21,10090,60484,15768.0,728.0,18.0,130.0,0.0,107.0,84.0,55.0,20.0,1142.0,65,9,-
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2019-05-26,2019-08-03,8420,54251,11142.0,758.0,13.0,152.0,0.0,93.0,57.0,84.0,11.0,1168.0,66,24,ตามผล1เดือนหลังเติมน้ำเข้าทางradiator.
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2020-03-25,2020-05-25,10980,62250,12002.0,820.0,37.0,203.0,0.0,62.0,101.0,0.0,37.0,1260.0,74,21,
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2021-01-13,2021-01-29,5284,59935,13028.0,632.0,33.0,180.0,0.0,48.0,81.0,15.0,26.0,1015.0,60,7,
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2022-01-09,2022-02-11,6141,64997,13564.0,818.0,14.0,70.0,0.0,109.0,93.0,117.0,17.0,1238.0,58,20,
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2023-02-28,2023-03-12,11611,56399,14904.0,877.0,13.0,138.0,0.0,90.0,73.0,74.0,18.0,1283.0,63,11,
NR1,KT2A,NR1KT2A,RADE KONCAR,338032,115/22,50,2004.0,2024-02-27,2024-04-07,13715,50331,9897.0,633.0,12.0,120.0,0.0,78.0,71.0,94.0,18.0,1026.0,65,8,
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2019-04-18,2019-04-21,9618,57540,12087.0,787.0,13.0,16.0,0.0,0.0,5.0,0.0,0.0,821.0,61,13,-
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2019-05-26,2019-08-03,7687,57271,10324.0,825.0,8.0,18.0,0.0,0.0,6.0,0.0,1.0,858.0,62,16,ตามผล1เดือนหลังเติมน้ำมันเข้าทางradiator.
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2020-03-26,2017-05-26,11014,50163,10676.0,882.0,19.0,15.0,0.0,0.0,7.0,0.0,0.0,923.0,60,18,
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2021-01-14,2021-02-05,7974,54187,9404.0,685.0,19.0,11.0,0.0,0.0,4.0,0.0,2.0,721.0,54,11,
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2022-01-09,2022-02-08,8657,62227,9505.0,695.0,13.0,10.0,0.0,0.0,4.0,0.0,2.0,724.0,52,10,
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2023-02-27,2023-03-11,8125,65401,14841.0,903.0,7.0,10.0,0.0,0.0,4.0,0.0,2.0,926.0,68,7,
NR2,KT1A,NR2KT1A,RADE KONCAR,338027,115/22,50,2004.0,2024-02-26,2024-04-07,7263,53826,9546.0,1035.0,10.0,15.0,0.0,6.0,0.0,0.0,0.0,1066.0,55,15,
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2019-04-18,2019-04-21,10269,51387,16553.0,549.0,14.0,23.0,0.0,5.0,8.0,0.0,0.0,599.0,66,12,-
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2019-05-26,2019-08-03,8553,50400,13191.0,654.0,41.0,28.0,18.0,3.0,0.0,9.0,4.0,757.0,58,13,ตามผล1เดือนหลังเติมน้ามันเข้าทางradiator.
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2019-08-09,2019-09-15,10397,52493,11998.0,551.0,11.0,23.0,0.0,5.0,6.0,10.0,4.0,610.0,58,18,-
NR2,KT2A,NR2KT2A,RADE KONCAR,338026,115/22,50,2004.0,2020-03-26,2020-05-25,11710,68240,11655.0,672.0,33.0,27.0,0.0,0.0,10.0,0.0,7.0,749.0,72,28,
